transaction_id,date,datetime,location_id,location_name,customer_id,customer_name,cashier_id,cashier_name,num_items,subtotal_usd,discount_usd,tax_usd,total_amount_usd,payment_method,loyalty_tier,items_purchased
TXN-A756CA8DF5,2025-02-17,2025-02-17 17:58:54,LOC001,Kantari,CUST0082,Fatima Daher,STF005,Karim Mrad,4,24.5,0.0,2.69,27.19,Mobile Pay,Bronze,Cheese Manakeesh (x1) | Soft Drink Can (x3) | Maamoul (2 pcs) (x1) | Fattoush (x2)
TXN-5F8A90E41C,2025-02-17,2025-02-17 13:47:03,LOC001,Kantari,CUST0141,Tony Frem,STF001,Ali Hassan,5,28.0,0.0,3.08,31.08,Cash,,Hummus (x1) | Soft Drink Can (x1) | Mutabbal (x3) | Arabic Coffee (x2) | Falafel Sandwich (x1)
TXN-E6AE72595E,2025-02-17,2025-02-17 11:58:36,LOC001,Kantari,CUST0718,Nadine Zgheib,STF001,Ali Hassan,1,14.0,0.0,1.54,15.54,Credit Card,,Shawarma Chicken (x2)
TXN-CA44BF8443,2025-02-17,2025-02-17 21:55:43,LOC001,Kantari,CUST0522,Sara Harb,STF002,Sara Khalil,1,4.5,0.23,0.47,4.74,Mobile Pay,,Kafta Sandwich (x1)
TXN-E8F99917B5,2025-02-17,2025-02-17 17:12:31,LOC001,Kantari,CUST0561,Rita Abi Nader,STF002,Sara Khalil,1,4.0,0.0,0.44,4.44,Cash,Bronze,Maamoul (2 pcs) (x1)
TXN-58C4173974,2025-02-17,2025-02-17 13:25:37,LOC001,Kantari,CUST0422,Hassan Tabbara,STF005,Karim Mrad,1,1.5,0.0,0.17,1.67,Cash,Silver,Still Water 500ml (x1)
TXN-0CA9A6C9E2,2025-02-17,2025-02-17 16:31:00,LOC001,Kantari,CUST0118,Carla Salem,STF004,Rima Aziz,3,15.5,0.78,1.62,16.34,Credit Card,Gold,Rice Pudding (x1) | Zaatar Manakeesh (x3) | Arabic Coffee (x1)
TXN-FBC5A2D79F,2025-02-17,2025-02-17 12:15:47,LOC001,Kantari,CUST0048,Leen Nasr,STF001,Ali Hassan,1,21.0,0.0,2.31,23.31,Credit Card,,Shawarma Chicken (x3)
TXN-5A84E257AD,2025-02-17,2025-02-17 16:45:07,LOC001,Kantari,CUST0713,Omar Aziz,STF001,Ali Hassan,2,11.0,0.0,1.21,12.21,Credit Card,,Shawarma Chicken Wrap (x1) | Warak Arish (Stuffed Vine Leaves) (x1)
TXN-5F9544209F,2025-02-17,2025-02-17 21:24:42,LOC001,Kantari,CUST0532,Dina Nassar,STF003,Omar Nassif,1,6.5,0.0,0.71,7.21,Credit Card,Silver,Knafeh (x1)
TXN-53B723B86D,2025-02-17,2025-02-17 19:54:42,LOC001,Kantari,CUST0249,Tarek Nasr,STF004,Rima Aziz,2,9.0,0.45,0.94,9.49,Credit Card,Bronze,Mutabbal (x1) | Hummus (x1)
TXN-0759E5F954,2025-02-17,2025-02-17 09:29:33,LOC001,Kantari,CUST0297,Youssef Gemayel,STF002,Sara Khalil,4,29.5,0.0,3.25,32.75,Credit Card,,Warak Arish (Stuffed Vine Leaves) (x2) | Kafta Grilled (x1) | Falafel Sandwich (x1) | Hummus (x1)
TXN-EAFFBE7FEE,2025-02-17,2025-02-17 13:44:55,LOC001,Kantari,CUST0283,Nadine Zgheib,STF004,Rima Aziz,2,10.5,0.0,1.16,11.66,Mobile Pay,Silver,Shawarma Chicken Wrap (x1) | Falafel Sandwich (x2)
TXN-5CD6C80511,2025-02-17,2025-02-17 13:35:32,LOC001,Kantari,CUST0658,Tony Feghali,STF002,Sara Khalil,3,29.5,0.0,3.25,32.75,Cash,Bronze,Kafta Sandwich (x1) | Ashta Cream (x2) | Shawarma Meat (x2)
TXN-5503694850,2025-02-17,2025-02-17 15:56:06,LOC001,Kantari,CUST0248,Ramzi Zgheib,STF003,Omar Nassif,1,22.5,1.12,2.35,23.73,Cash,,Homemade Labneh Jar (x3)
TXN-A03939E784,2025-02-17,2025-02-17 15:59:33,LOC001,Kantari,CUST0188,Leen Gemayel,STF004,Rima Aziz,1,7.5,0.0,0.82,8.32,Mobile Pay,Gold,Homemade Labneh Jar (x1)
TXN-A3E8E97380,2025-02-17,2025-02-17 14:36:21,LOC001,Kantari,CUST0002,Nadine Zgheib,STF004,Rima Aziz,1,19.0,0.0,2.09,21.09,Cash,Bronze,Chicken Tawook (x2)
TXN-B9BA7669ED,2025-02-17,2025-02-17 18:37:12,LOC001,Kantari,CUST0644,Carla Khoury,STF004,Rima Aziz,5,30.0,0.0,3.3,33.3,Credit Card,Silver,Cheese Manakeesh (x1) | Sambousek (4 pcs) (x2) | Foul Mdammas (x1) | Baklava (3 pcs) (x2) | Soft Drink Can (x1)
TXN-7723EEFC0C,2025-02-17,2025-02-17 13:35:01,LOC001,Kantari,CUST0707,Hana Aziz,STF001,Ali Hassan,4,37.5,0.0,4.12,41.62,Cash,,Shawarma Chicken (x3) | Still Water 500ml (x1) | Falafel Plate (x1) | Falafel Sandwich (x3)
TXN-EDB9574E68,2025-02-17,2025-02-17 10:47:13,LOC001,Kantari,CUST0224,Rita Daher,STF003,Omar Nassif,2,21.0,1.05,2.19,22.14,Cash,,Olives Mix (250g) (x3) | Falafel Sandwich (x1)
TXN-CAC5DF47AF,2025-02-17,2025-02-17 19:05:21,LOC001,Kantari,CUST0243,Omar Tabbara,STF005,Karim Mrad,4,16.0,0.0,1.76,17.76,Cash,Gold,Tamarind Juice (x1) | Kafta Sandwich (x1) | Baklava (3 pcs) (x1) | Lemon Mint Juice (x1)
TXN-D8D0C84ABE,2025-02-17,2025-02-17 08:53:31,LOC001,Kantari,CUST0222,Fatima Gemayel,STF004,Rima Aziz,1,5.0,0.0,0.55,5.55,Debit Card,,Shawarma Meat Wrap (x1)
TXN-8F4E2DAD3C,2025-02-17,2025-02-17 08:44:22,LOC001,Kantari,CUST0366,Mohamed Harb,STF004,Rima Aziz,1,9.0,0.0,0.99,9.99,Credit Card,,Jallab (x3)
TXN-CCECFC07B2,2025-02-17,2025-02-17 16:12:11,LOC001,Kantari,CUST0161,Ali Haddad,STF002,Sara Khalil,3,18.5,0.0,2.04,20.54,Debit Card,Silver,Falafel Plate (x1) | Falafel Plate (x1) | Warak Arish (Stuffed Vine Leaves) (x1)
TXN-EC52EBD995,2025-02-17,2025-02-17 10:58:46,LOC001,Kantari,CUST0210,Fatima Mrad,STF003,Omar Nassif,4,35.5,0.0,3.9,39.4,Credit Card,Silver,Kafta Grilled (x2) | Ashta Cream (x1) | Kibbeh Nayeh (x1) | Tabbouleh (x1)
TXN-5AD4F34675,2025-02-17,2025-02-17 16:57:26,LOC001,Kantari,CUST0112,Fatima Salem,STF001,Ali Hassan,1,8.0,0.0,0.88,8.88,Debit Card,,Kibbeh Nayeh (x1)
TXN-74551638E8,2025-02-17,2025-02-17 18:17:45,LOC001,Kantari,CUST0533,Rania Gemayel,STF005,Karim Mrad,2,9.0,0.0,0.99,9.99,Debit Card,,Soft Drink Can (x3) | Zaatar Manakeesh (x1)
TXN-1472C5E459,2025-02-17,2025-02-17 14:53:38,LOC001,Kantari,CUST0546,Tony Harb,STF005,Karim Mrad,2,7.5,0.0,0.82,8.32,Cash,Gold,Shanklish Salad (x1) | Lebanese Tea (x1)
TXN-ECF9F3E91A,2025-02-17,2025-02-17 20:51:49,LOC001,Kantari,CUST0021,Mira Khalil,STF002,Sara Khalil,2,15.0,0.0,1.65,16.65,Credit Card,Silver,Kafta Sandwich (x2) | Olives Mix (250g) (x1)
TXN-BFE47FFFB5,2025-02-17,2025-02-17 19:14:47,LOC001,Kantari,CUST0718,Nadine Zgheib,STF005,Karim Mrad,1,9.0,0.0,0.99,9.99,Mobile Pay,,Shawarma Chicken Wrap (x2)
TXN-5932C3DA1D,2025-02-17,2025-02-17 17:08:03,LOC001,Kantari,CUST0531,Georges Aziz,STF002,Sara Khalil,1,8.0,0.0,0.88,8.88,Credit Card,,Labneh (x2)
TXN-5536B2FB41,2025-02-17,2025-02-17 15:56:04,LOC001,Kantari,CUST0248,Ramzi Zgheib,STF005,Karim Mrad,2,12.5,0.0,1.38,13.88,Credit Card,,Kafta Sandwich (x1) | Shawarma Meat (x1)
TXN-3BD983E3F5,2025-02-17,2025-02-17 13:54:53,LOC001,Kantari,CUST0211,Georges Chidiac,STF002,Sara Khalil,1,6.5,0.0,0.71,7.21,Debit Card,Gold,Knafeh (x1)
TXN-DB9EF389B5,2025-02-17,2025-02-17 10:46:40,LOC001,Kantari,CUST0560,Khalil Daher,STF001,Ali Hassan,2,19.0,0.95,1.99,20.04,Debit Card,Gold,Shanklish Salad (x2) | Shawarma Meat (x1)
TXN-C822DC6E13,2025-02-17,2025-02-17 17:49:42,LOC001,Kantari,CUST0708,Ahmad Salem,STF001,Ali Hassan,3,14.0,0.0,1.54,15.54,Debit Card,Bronze,Fattoush (x1) | Shanklish Salad (x1) | Jallab (x1)
TXN-05887515DF,2025-02-17,2025-02-17 18:28:50,LOC001,Kantari,CUST0552,Nadine Mrad,STF003,Omar Nassif,3,20.0,2.0,1.98,19.98,Cash,,Homemade Labneh Jar (x1) | Hummus (x1) | Kibbeh Nayeh (x1)
TXN-AF9589181C,2025-02-17,2025-02-17 16:48:18,LOC001,Kantari,CUST0268,Pierre Zgheib,STF002,Sara Khalil,4,23.5,0.0,2.58,26.08,Cash,,Zaatar Manakeesh (x2) | Zaatar Manakeesh (x1) | Shawarma Chicken Wrap (x1) | Shawarma Meat Wrap (x2)
TXN-69C32FE828,2025-02-17,2025-02-17 17:20:24,LOC001,Kantari,CUST0481,Ali Nasr,STF001,Ali Hassan,2,13.5,0.0,1.49,14.99,Credit Card,Gold,Mutabbal (x1) | Mutabbal (x2)
TXN-1224C64424,2025-02-17,2025-02-17 15:05:23,LOC001,Kantari,CUST0742,Hassan Nassar,STF005,Karim Mrad,1,4.5,0.0,0.49,4.99,Cash,,Foul Mdammas (x1)
TXN-E83F0536B3,2025-02-17,2025-02-17 18:32:14,LOC001,Kantari,CUST0330,Maria Feghali,STF003,Omar Nassif,2,5.5,0.28,0.57,5.79,Credit Card,Silver,Arabic Coffee (x1) | Tamarind Juice (x1)
TXN-EF6F5DB5A2,2025-02-17,2025-02-17 15:03:26,LOC001,Kantari,CUST0213,Tony Farah,STF002,Sara Khalil,4,31.0,0.0,3.41,34.41,Credit Card,,Cheese Manakeesh (x1) | Baklava (3 pcs) (x1) | Tamarind Juice (x3) | Hummus (x3)
TXN-FD302537DD,2025-02-17,2025-02-17 09:17:51,LOC001,Kantari,CUST0049,Fatima Daher,STF001,Ali Hassan,2,13.0,0.0,1.43,14.43,Debit Card,Silver,Kafta Sandwich (x2) | Soft Drink Can (x2)
TXN-28485F68B4,2025-02-17,2025-02-17 17:54:41,LOC001,Kantari,CUST0182,Pierre Feghali,STF005,Karim Mrad,2,15.0,0.0,1.65,16.65,Mobile Pay,Silver,Olives Mix (250g) (x1) | Kafta Sandwich (x2)
TXN-8C0A068DEB,2025-02-17,2025-02-17 09:17:15,LOC001,Kantari,CUST0159,Leen Daher,STF001,Ali Hassan,2,7.0,0.0,0.77,7.77,Cash,Bronze,Ashta Cream (x1) | Ayran (x1)
TXN-B9F71E1B5B,2025-02-17,2025-02-17 12:19:10,LOC001,Kantari,CUST0022,Tony Feghali,STF002,Sara Khalil,3,15.0,0.0,1.65,16.65,Debit Card,Bronze,Warak Arish (Stuffed Vine Leaves) (x1) | Ayran (x1) | Lebanese Tea (x3)
TXN-C1C4DBB23E,2025-02-17,2025-02-17 14:02:52,LOC001,Kantari,CUST0400,Mira Mrad,STF003,Omar Nassif,3,23.0,1.15,2.4,24.25,Mobile Pay,,Kibbeh Nayeh (x1) | Pickled Turnip Jar (x2) | Sambousek (4 pcs) (x1)
TXN-FE281E1BDE,2025-02-17,2025-02-17 16:23:21,LOC001,Kantari,CUST0557,Mohamed Harb,STF002,Sara Khalil,5,25.0,2.5,2.48,24.98,Cash,,Soft Drink Can (x1) | Hummus (x1) | Fattoush (x1) | Sambousek (4 pcs) (x2) | Falafel Sandwich (x1)
TXN-9B24AD813D,2025-02-17,2025-02-17 17:46:06,LOC001,Kantari,CUST0378,Dina Saade,STF002,Sara Khalil,2,19.5,0.0,2.15,21.65,Credit Card,,Falafel Plate (x1) | Zaatar Spice Mix (100g) (x3)
TXN-2D8CCEE7E4,2025-02-17,2025-02-17 18:03:43,LOC001,Kantari,CUST0705,Nadine Farah,STF003,Omar Nassif,3,25.5,0.0,2.81,28.31,Cash,Gold,Tabbouleh (x2) | Still Water 500ml (x1) | Shawarma Chicken (x2)
TXN-B82BF3BD86,2025-02-17,2025-02-17 18:16:37,LOC001,Kantari,CUST0323,Carla Daher,STF001,Ali Hassan,1,6.5,0.0,0.71,7.21,Cash,Bronze,Warak Arish (Stuffed Vine Leaves) (x1)
TXN-4FE76A30A9,2025-02-17,2025-02-17 15:33:29,LOC001,Kantari,CUST0739,Maria Khalil,STF001,Ali Hassan,3,15.5,0.0,1.71,17.21,Credit Card,,Falafel Plate (x1) | Zaatar Manakeesh (x1) | Knafeh (x1)
TXN-CD917DE330,2025-02-17,2025-02-17 11:56:26,LOC001,Kantari,CUST0036,Fatima Mrad,STF001,Ali Hassan,4,22.5,0.0,2.48,24.98,Mobile Pay,,Baklava (3 pcs) (x1) | Shawarma Meat Wrap (x1) | Jallab (x1) | Chicken Tawook (x1)
TXN-B5F2D949FE,2025-02-17,2025-02-17 19:57:00,LOC001,Kantari,CUST0011,Omar Zgheib,STF002,Sara Khalil,1,2.5,0.0,0.28,2.78,Cash,Silver,Arabic Coffee (x1)
TXN-DDF155B83D,2025-02-17,2025-02-17 13:35:08,LOC001,Kantari,CUST0612,Tony Zgheib,STF005,Karim Mrad,1,5.0,0.25,0.52,5.27,Mobile Pay,Bronze,Sambousek (4 pcs) (x1)
TXN-9191511CD6,2025-02-17,2025-02-17 12:18:52,LOC001,Kantari,CUST0611,Mira Zgheib,STF001,Ali Hassan,4,17.0,0.0,1.87,18.87,Mobile Pay,Bronze,Soft Drink Can (x1) | Still Water 500ml (x1) | Ashta Cream (x2) | Foul Mdammas (x1)
TXN-9819C99F63,2025-02-17,2025-02-17 18:55:33,LOC001,Kantari,CUST0655,Nour Nasr,STF005,Karim Mrad,2,16.0,0.0,1.76,17.76,Cash,,Shawarma Chicken (x1) | Foul Mdammas (x2)
TXN-CDE010328D,2025-02-17,2025-02-17 17:26:12,LOC001,Kantari,CUST0175,Nadine Khoury,STF002,Sara Khalil,3,14.5,1.45,1.44,14.49,Mobile Pay,,Shawarma Meat Wrap (x1) | Tabbouleh (x1) | Shawarma Chicken Wrap (x1)
TXN-2B47376FFD,2025-02-17,2025-02-17 16:54:46,LOC001,Kantari,CUST0302,Pierre Gemayel,STF002,Sara Khalil,2,8.0,0.0,0.88,8.88,Credit Card,,Jallab (x1) | Arabic Coffee (x2)
TXN-A27DB9F754,2025-02-17,2025-02-17 14:25:27,LOC001,Kantari,CUST0446,Omar Khoury,STF001,Ali Hassan,1,3.0,0.15,0.31,3.16,Credit Card,Gold,Jallab (x1)
TXN-6F0B21F97F,2025-02-17,2025-02-17 20:12:55,LOC001,Kantari,CUST0057,Dina Chidiac,STF005,Karim Mrad,2,15.0,0.0,1.65,16.65,Debit Card,Silver,Foul Mdammas (x2) | Zaatar Manakeesh (x2)
TXN-16D44B04A6,2025-02-17,2025-02-17 16:04:20,LOC001,Kantari,CUST0764,Maria Nassar,STF002,Sara Khalil,1,14.0,0.0,1.54,15.54,Cash,Silver,Shawarma Chicken (x2)
TXN-329C31075B,2025-02-17,2025-02-17 18:32:35,LOC001,Kantari,CUST0188,Leen Gemayel,STF004,Rima Aziz,2,8.0,0.0,0.88,8.88,Credit Card,Gold,Lebanese Tea (x1) | Falafel Sandwich (x2)
TXN-14321A6B5F,2025-02-17,2025-02-17 22:53:16,LOC001,Kantari,CUST0298,Ahmad Tabbara,STF001,Ali Hassan,2,16.5,0.0,1.81,18.31,Cash,Bronze,Cheese Manakeesh (x3) | Tamarind Juice (x2)
TXN-9AB433D38B,2025-02-17,2025-02-17 12:55:42,LOC001,Kantari,CUST0564,Ali Farah,STF005,Karim Mrad,1,7.0,0.35,0.73,7.38,Cash,Silver,Shawarma Chicken (x1)
TXN-DC0E93EA4C,2025-02-17,2025-02-17 09:42:23,LOC001,Kantari,CUST0463,Fadi Feghali,STF001,Ali Hassan,1,5.0,0.25,0.52,5.27,Credit Card,,Sambousek (4 pcs) (x1)
TXN-0DB5425BA0,2025-02-17,2025-02-17 18:18:36,LOC001,Kantari,CUST0187,Khalil Khoury,STF001,Ali Hassan,2,10.5,0.0,1.16,11.66,Debit Card,Silver,Shawarma Meat (x1) | Arabic Coffee (x1)
TXN-1263BF6937,2025-02-17,2025-02-17 20:26:49,LOC001,Kantari,CUST0640,Dina Daher,STF005,Karim Mrad,4,30.0,0.0,3.3,33.3,Debit Card,,Maamoul (2 pcs) (x2) | Lebanese Tea (x1) | Knafeh (x2) | Lemon Mint Juice (x2)
TXN-146CC4A305,2025-02-17,2025-02-17 14:09:34,LOC001,Kantari,CUST0375,Sami Khoury,STF005,Karim Mrad,5,38.0,0.0,4.18,42.18,Cash,,Shawarma Chicken (x1) | Chicken Tawook (x1) | Labneh (x3) | Hummus (x1) | Shawarma Meat Wrap (x1)
TXN-A96A2D85ED,2025-02-17,2025-02-17 11:49:51,LOC001,Kantari,CUST0229,Georges Harb,STF003,Omar Nassif,3,14.0,0.0,1.54,15.54,Debit Card,Silver,Falafel Sandwich (x1) | Cheese Manakeesh (x1) | Homemade Labneh Jar (x1)
TXN-770F0855A2,2025-02-17,2025-02-17 11:40:07,LOC001,Kantari,CUST0469,Sami Mrad,STF004,Rima Aziz,1,6.0,0.0,0.66,6.66,Mobile Pay,Gold,Falafel Sandwich (x2)
TXN-634243F5AF,2025-02-17,2025-02-17 20:46:14,LOC001,Kantari,CUST0533,Rania Gemayel,STF005,Karim Mrad,3,28.0,1.4,2.93,29.53,Cash,,Zaatar Manakeesh (x3) | Sambousek (4 pcs) (x1) | Shawarma Chicken (x2)
TXN-C68893BEE3,2025-02-17,2025-02-17 18:18:52,LOC001,Kantari,CUST0004,Rania Harb,STF003,Omar Nassif,4,23.5,0.0,2.58,26.08,Mobile Pay,Silver,Labneh (x1) | Warak Arish (Stuffed Vine Leaves) (x1) | Rice Pudding (x2) | Baklava (3 pcs) (x1)
TXN-CE7CD07AE1,2025-02-17,2025-02-17 13:43:09,LOC001,Kantari,CUST0445,Dina Khoury,STF003,Omar Nassif,2,48.5,0.0,5.33,53.83,Cash,,Cheese Manakeesh (x1) | Mixed Grill Plate (x3)
TXN-E567E1DE29,2025-02-17,2025-02-17 15:51:27,LOC001,Kantari,CUST0101,Hassan Tabbara,STF002,Sara Khalil,4,59.0,0.0,6.49,65.49,Debit Card,,Chicken Tawook (x2) | Mixed Grill Plate (x2) | Olives Mix (250g) (x1) | Labneh (x1)
TXN-8B7C0CCC6F,2025-02-17,2025-02-17 17:54:32,LOC001,Kantari,CUST0279,Khalil Abi Nader,STF001,Ali Hassan,4,21.5,2.15,2.13,21.48,Debit Card,,Shanklish Salad (x1) | Jallab (x1) | Hummus (x2) | Maamoul (2 pcs) (x1)
TXN-F3A6C08039,2025-02-17,2025-02-17 10:48:24,LOC001,Kantari,CUST0516,Nadine Mrad,STF002,Sara Khalil,3,22.0,0.0,2.42,24.42,Cash,,Arabic Coffee (x2) | Chicken Tawook (x1) | Homemade Labneh Jar (x1)
TXN-94A5C7912C,2025-02-17,2025-02-17 15:17:05,LOC001,Kantari,CUST0301,Maya Chidiac,STF005,Karim Mrad,3,13.5,0.0,1.49,14.99,Cash,,Tabbouleh (x1) | Falafel Sandwich (x1) | Shanklish Salad (x1)
TXN-3670908ED5,2025-02-17,2025-02-17 13:09:03,LOC001,Kantari,CUST0748,Georges Harb,STF003,Omar Nassif,2,9.5,0.0,1.04,10.54,Cash,Silver,Hummus (x1) | Shawarma Meat Wrap (x1)
TXN-807B1F82BC,2025-02-17,2025-02-17 16:28:56,LOC001,Kantari,CUST0144,Georges Saade,STF004,Rima Aziz,2,19.5,0.98,2.04,20.56,Debit Card,,Warak Arish (Stuffed Vine Leaves) (x1) | Warak Arish (Stuffed Vine Leaves) (x2)
TXN-81F613C00F,2025-02-17,2025-02-17 14:40:52,LOC001,Kantari,CUST0486,Sami Zgheib,STF004,Rima Aziz,5,36.5,0.0,4.01,40.51,Mobile Pay,Gold,Cheese Manakeesh (x3) | Olives Mix (250g) (x1) | Tabbouleh (x1) | Lemon Mint Juice (x3) | Hummus (x1)
TXN-D4A05DE6D8,2025-02-17,2025-02-17 10:08:59,LOC001,Kantari,CUST0322,Hassan Saade,STF003,Omar Nassif,1,45.0,0.0,4.95,49.95,Debit Card,,Mixed Grill Plate (x3)
TXN-047A913870,2025-02-17,2025-02-17 14:05:29,LOC001,Kantari,CUST0011,Omar Zgheib,STF002,Sara Khalil,4,24.0,0.0,2.64,26.64,Debit Card,Silver,Shanklish Salad (x1) | Fattoush (x2) | Zaatar Manakeesh (x1) | Hummus (x1)
TXN-BAF33F7687,2025-02-17,2025-02-17 10:31:34,LOC001,Kantari,CUST0588,Georges Khalil,STF003,Omar Nassif,1,9.0,0.0,0.99,9.99,Cash,,Shawarma Chicken Wrap (x2)
TXN-957C7C9EED,2025-02-17,2025-02-17 12:37:03,LOC001,Kantari,CUST0744,Mira Zgheib,STF002,Sara Khalil,2,20.0,0.0,2.2,22.2,Debit Card,,Warak Arish (Stuffed Vine Leaves) (x1) | Foul Mdammas (x3)
TXN-8B35F10DC3,2025-02-17,2025-02-17 12:03:15,LOC001,Kantari,CUST0463,Fadi Feghali,STF002,Sara Khalil,4,23.5,0.0,2.58,26.08,Credit Card,,Foul Mdammas (x2) | Kafta Sandwich (x1) | Olives Mix (250g) (x1) | Soft Drink Can (x2)
TXN-A5981118FD,2025-02-17,2025-02-17 18:40:05,LOC001,Kantari,CUST0504,Tony Feghali,STF005,Karim Mrad,1,5.0,0.5,0.49,4.99,Credit Card,Bronze,Baklava (3 pcs) (x1)
TXN-64FC89F21E,2025-02-17,2025-02-17 13:36:34,LOC001,Kantari,CUST0349,Joelle Harb,STF004,Rima Aziz,3,10.5,0.0,1.16,11.66,Debit Card,,Falafel Sandwich (x1) | Jallab (x2) | Still Water 500ml (x1)
TXN-84146B5228,2025-02-17,2025-02-17 14:34:43,LOC001,Kantari,CUST0327,Youssef Harb,STF004,Rima Aziz,1,9.0,0.0,0.99,9.99,Cash,Gold,Jallab (x3)
TXN-148E3AC528,2025-02-17,2025-02-17 17:37:34,LOC001,Kantari,CUST0737,Georges Feghali,STF004,Rima Aziz,5,30.5,1.53,3.19,32.16,Credit Card,,Labneh (x2) | Shawarma Chicken Wrap (x1) | Tabbouleh (x2) | Still Water 500ml (x2) | Shawarma Meat Wrap (x1)
TXN-68C7677303,2025-02-17,2025-02-17 13:09:05,LOC001,Kantari,CUST0675,Carla Feghali,STF002,Sara Khalil,3,25.5,0.0,2.81,28.31,Cash,Silver,Chicken Tawook (x1) | Kibbeh Nayeh (x1) | Tahini Paste (500g) (x1)
TXN-7347427219,2025-02-17,2025-02-17 22:59:06,LOC001,Kantari,CUST0704,Youssef Harb,STF003,Omar Nassif,1,5.0,0.5,0.49,4.99,Credit Card,,Tabbouleh (x1)
TXN-75F60D5CA0,2025-02-17,2025-02-17 10:36:08,LOC001,Kantari,CUST0336,Sami Chidiac,STF005,Karim Mrad,2,12.0,0.0,1.32,13.32,Cash,,Zaatar Manakeesh (x1) | Mutabbal (x2)
TXN-D7CF377E35,2025-02-17,2025-02-17 13:38:34,LOC001,Kantari,CUST0296,Youssef Khoury,STF005,Karim Mrad,5,32.0,1.6,3.34,33.74,Debit Card,Silver,Labneh (x1) | Olives Mix (250g) (x1) | Lebanese Tea (x2) | Tamarind Juice (x1) | Homemade Labneh Jar (x2)
TXN-94D5FA9A85,2025-02-17,2025-02-17 12:18:41,LOC001,Kantari,CUST0134,Sami Haddad,STF003,Omar Nassif,2,7.5,0.0,0.82,8.32,Debit Card,,Ayran (x1) | Shawarma Meat Wrap (x1)
TXN-07C1206B1A,2025-02-17,2025-02-17 13:34:32,LOC001,Kantari,CUST0469,Sami Mrad,STF001,Ali Hassan,2,16.0,0.0,1.76,17.76,Credit Card,Gold,Sambousek (4 pcs) (x2) | Falafel Plate (x1)
TXN-ED54AE2401,2025-02-17,2025-02-17 11:49:42,LOC001,Kantari,CUST0192,Fadi Saade,STF001,Ali Hassan,2,14.5,0.0,1.59,16.09,Mobile Pay,,Foul Mdammas (x1) | Tabbouleh (x2)
TXN-EEE57B1BE1,2025-02-17,2025-02-17 14:39:34,LOC001,Kantari,CUST0505,Ramzi Aziz,STF004,Rima Aziz,4,16.0,1.6,1.58,15.98,Credit Card,,Zaatar Manakeesh (x2) | Falafel Sandwich (x1) | Shawarma Meat Wrap (x1) | Lebanese Tea (x1)
TXN-859DE76AF8,2025-02-17,2025-02-17 09:41:34,LOC001,Kantari,CUST0326,Maya Abi Nader,STF005,Karim Mrad,3,15.5,0.78,1.62,16.34,Cash,,Ashta Cream (x1) | Tamarind Juice (x2) | Sambousek (4 pcs) (x1)
TXN-778279D9CA,2025-02-17,2025-02-17 17:24:24,LOC001,Kantari,CUST0746,Mohamed Khoury,STF005,Karim Mrad,2,12.5,0.0,1.38,13.88,Cash,Gold,Mutabbal (x1) | Maamoul (2 pcs) (x2)
TXN-D6C548E456,2025-02-17,2025-02-17 17:54:23,LOC001,Kantari,CUST0275,Maya Aziz,STF003,Omar Nassif,2,13.5,0.0,1.49,14.99,Cash,,Shawarma Chicken Wrap (x1) | Foul Mdammas (x2)
TXN-DD7269B0A4,2025-02-17,2025-02-17 11:15:40,LOC001,Kantari,CUST0137,Nour Frem,STF005,Karim Mrad,4,19.0,0.0,2.09,21.09,Debit Card,Gold,Tamarind Juice (x1) | Lebanese Tea (x2) | Shawarma Chicken (x1) | Pickled Turnip Jar (x1)
TXN-792E3DD109,2025-02-17,2025-02-17 12:43:43,LOC001,Kantari,CUST0336,Sami Chidiac,STF002,Sara Khalil,2,21.0,0.0,2.31,23.31,Credit Card,,Tahini Paste (500g) (x2) | Shawarma Meat Wrap (x1)
TXN-31D22FDA23,2025-02-17,2025-02-17 15:25:37,LOC001,Kantari,CUST0227,Joelle Haddad,STF002,Sara Khalil,3,20.5,0.0,2.25,22.75,Cash,,Ashta Cream (x3) | Labneh (x1) | Still Water 500ml (x2)
TXN-C8D59FA934,2025-02-17,2025-02-17 08:41:31,LOC001,Kantari,CUST0532,Dina Nassar,STF003,Omar Nassif,5,30.5,0.0,3.35,33.85,Mobile Pay,Silver,Cheese Manakeesh (x2) | Hummus (x1) | Chicken Tawook (x1) | Shawarma Meat Wrap (x1) | Ashta Cream (x1)
TXN-049D2F308C,2025-02-17,2025-02-17 14:36:04,LOC001,Kantari,CUST0116,Pierre Salem,STF004,Rima Aziz,1,12.0,0.0,1.32,13.32,Credit Card,Gold,Falafel Plate (x2)
TXN-0FB563F57B,2025-02-17,2025-02-17 12:50:02,LOC001,Kantari,CUST0089,Layla Nasr,STF003,Omar Nassif,2,14.0,0.0,1.54,15.54,Cash,,Chicken Tawook (x1) | Shawarma Chicken Wrap (x1)
TXN-4F125EBDA7,2025-02-17,2025-02-17 17:23:39,LOC001,Kantari,CUST0220,Ramzi Chidiac,STF004,Rima Aziz,4,32.5,0.0,3.58,36.08,Credit Card,Silver,Kafta Sandwich (x1) | Shawarma Chicken (x3) | Falafel Sandwich (x1) | Lebanese Tea (x2)
